model_key,model_label,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,param_gamma,param_kernel,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_samples,param_num_leaves,param_reg_alpha,param_depth,param_iterations,param_l2_leaf_reg
lgbm,LightGBM,0.5084594249725342,0.039350002284195496,0.01594986915588379,0.006902097514195307,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 31, 'reg_alpha': 0.0}",0.5673132844778959,0.6016725055389922,0.5713760480062969,0.5867252355456929,0.5732791460359966,0.5800732439209748,0.012612649546045854,55,0.8839636257409528,0.8903865692111246,0.8905987238854918,0.8957602080134244,0.8893915386814195,0.8900201331064826,0.00375483461861051,,,,,,100.0,0.05,,,10.0,31.0,0.0,,,
lgbm,LightGBM,0.5047282695770263,0.013691579063206546,0.012379026412963868,0.00023578450432505866,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 31, 'reg_alpha': 0.1}",0.5735301973348064,0.5918409712871504,0.5733832770084433,0.5744782252503533,0.5852639001867787,0.5796993142135064,0.007531195822017513,58,0.8766282377604984,0.8864080353915971,0.8925465732093055,0.897382638485772,0.8889739505965677,0.8883878870887483,0.006939061297393118,,,,,,100.0,0.05,,,10.0,31.0,0.1,,,
lgbm,LightGBM,0.515339708328247,0.008712003168463102,0.01355443000793457,0.001588328402083887,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 31, 'reg_alpha': 1.0}",0.6035536105304264,0.5797597118888236,0.5641180432025434,0.5689415365874058,0.5607658084426531,0.5754277421303705,0.015458220381998171,128,0.8592595654709109,0.8626981840096157,0.8682157171330327,0.8718255194743239,0.8566127942121556,0.8637223560600077,0.005610041870629079,,,,,,100.0,0.05,,,10.0,31.0,1.0,,,
lgbm,LightGBM,0.8766286373138428,0.01623975238113064,0.013090848922729492,0.0002886531679302845,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 63, 'reg_alpha': 0.0}",0.5764341662663791,0.5921514859839002,0.5424673569288141,0.5695056830191024,0.5917081295617752,0.5744533643519942,0.018234353453928757,155,0.9582824571224245,0.9630470514285706,0.9562719477473175,0.9672796812355055,0.9600830009394177,0.9609928276946471,0.0038524008990139615,,,,,,100.0,0.05,,,10.0,63.0,0.0,,,
lgbm,LightGBM,0.9159719467163085,0.005670539933820971,0.012989044189453125,0.00021239694115396932,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 63, 'reg_alpha': 0.1}",0.5700877125495689,0.6086337560632074,0.570571179247809,0.5638388188346869,0.5667872632828925,0.575983745995633,0.01650549482226985,120,0.9588811966104702,0.9538862343895321,0.9542892794218535,0.9592872419954492,0.9584908223961426,0.9569669549626895,0.0023677419837092317,,,,,,100.0,0.05,,,10.0,63.0,0.1,,,
lgbm,LightGBM,0.9320034503936767,0.007441375926380739,0.013585329055786133,0.0008745204921369651,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 63, 'reg_alpha': 1.0}",0.5935725999172713,0.5922549547049387,0.5815799980377997,0.5773723404196046,0.5496942550080336,0.5788948296175296,0.015850120148761995,66,0.922343753668407,0.9307310656606134,0.9329017325545292,0.9333141295364663,0.9251399921937556,0.9288861347227544,0.004381147518405195,,,,,,100.0,0.05,,,10.0,63.0,1.0,,,
lgbm,LightGBM,1.737494707107544,0.050525889658528715,0.016698837280273438,0.0034431108996347292,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 127, 'reg_alpha': 0.0}",0.6018634258146389,0.577297201468645,0.5487284767318629,0.5609839203950636,0.5986323838072349,0.5775010816434891,0.020691914947059915,88,0.9938995328884452,0.9937205030513678,0.9941141336879393,0.9927238510949377,0.9939030918802325,0.9936722225205845,0.0004903051121557504,,,,,,100.0,0.05,,,10.0,127.0,0.0,,,
lgbm,LightGBM,1.8147266387939454,0.045178404056637166,0.014654207229614257,0.0006608716917479051,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 127, 'reg_alpha': 0.1}",0.6005512173877282,0.5887007962037935,0.5717244725818719,0.5695056830191024,0.5931149169317045,0.58471941722484,0.012143376672542748,11,0.9927193628309339,0.9915377880862842,0.9938995328884452,0.9927238510949377,0.9952977795889681,0.993235662897914,0.0012731335019273067,,,,,,100.0,0.05,,,10.0,127.0,0.1,,,
lgbm,LightGBM,1.7646042823791503,0.050748623769316936,0.015636301040649413,0.002670390602255647,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 100, 'num_leaves': 127, 'reg_alpha': 1.0}",0.6074748844965672,0.5922549547049387,0.5504565841012279,0.590220269355674,0.5590315263198735,0.5798876437956563,0.02154963707574232,57,0.9654576861171253,0.9622739752676033,0.964026416600623,0.9692702086853846,0.9650788144901628,0.9652214202321797,0.0023058322316895138,,,,,,100.0,0.05,,,10.0,127.0,1.0,,,
lgbm,LightGBM,0.9457746505737304,0.035769978800378625,0.015274143218994141,0.0017734794146474493,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31, 'reg_alpha': 0.0}",0.572554475531351,0.593624212682024,0.5841424710381777,0.5779017970557745,0.5818573654517124,0.582016064351808,0.0070106313094276335,36,0.9492893011867904,0.9461037576360464,0.941911713849909,0.9507013369302592,0.9475110549911752,0.9471034329188359,0.0030279493613930755,,,,,,200.0,0.05,,,10.0,31.0,0.0,,,
lgbm,LightGBM,0.9836367607116699,0.012497287393290568,0.014357757568359376,0.0005692608212480734,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31, 'reg_alpha': 0.1}",0.5758226212788714,0.5851381393798072,0.582053919070976,0.5612564411400158,0.592921520399114,0.5794385282537569,0.010628075915888519,60,0.9398936651445384,0.9460865694541304,0.9432938926361015,0.954300219213125,0.9483005492396068,0.9463749791375005,0.004860060816992753,,,,,,200.0,0.05,,,10.0,31.0,0.1,,,
lgbm,LightGBM,0.9841012954711914,0.013504482640656143,0.01385202407836914,0.00019055349548425455,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 31, 'reg_alpha': 1.0}",0.5932757393836161,0.5687156583038663,0.5863280969345592,0.5681480990071011,0.5665174031222431,0.5765969993502772,0.011026988193640952,101,0.9153515292827322,0.9223344196696549,0.9189393940361763,0.9213514032481012,0.9195532501505512,0.9195059992774433,0.0024078360746277393,,,,,,200.0,0.05,,,10.0,31.0,1.0,,,
lgbm,LightGBM,1.7920222759246827,0.050987011476963044,0.017108440399169922,0.0016759331841420387,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 63, 'reg_alpha': 0.0}",0.5631804163609998,0.5879717546904148,0.5500250662737215,0.575036939877267,0.5846234173401321,0.572167518908507,0.014030061097288117,191,0.9952940915319942,0.9915377880862842,0.9935062986365,0.9915432078414143,0.9941187492288901,0.9932000270650165,0.0014718048134086978,,,,,,200.0,0.05,,,10.0,63.0,0.0,,,
lgbm,LightGBM,1.875958299636841,0.020448899119871574,0.01680583953857422,0.0022061837655570206,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 63, 'reg_alpha': 0.1}",0.575649675601062,0.5794293380932115,0.571804848102677,0.5525798089814563,0.5626170648121693,0.5684161471181153,0.00969037218377133,245,0.9935062986365,0.9931129086790317,0.9905020900042041,0.9937254282444625,0.9923304594206458,0.9926354369969687,0.0011677877234831618,,,,,,200.0,0.05,,,10.0,63.0,0.1,,,
lgbm,LightGBM,1.9406527519226073,0.017602783222455527,0.017466115951538085,0.0023934919666101103,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 63, 'reg_alpha': 1.0}",0.5918409712871504,0.5636018619766345,0.570571179247809,0.5596466505064106,0.5611474487239693,0.5693616223483947,0.011847466584600331,229,0.9764219548636734,0.9654428241190777,0.9723704652930208,0.9706672617950777,0.9738445772047272,0.9717494166551154,0.003675654526922753,,,,,,200.0,0.05,,,10.0,63.0,1.0,,,
lgbm,LightGBM,3.5056886672973633,0.07618138388084905,0.020393943786621092,0.002883769736248582,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 127, 'reg_alpha': 0.0}",0.58474531493064,0.5678395805292955,0.5487284767318629,0.5503753871206655,0.5786950737463699,0.5660767666117668,0.014548816885684308,268,1.0,1.0,1.0,1.0,0.9996089931424325,0.9999217986284865,0.0001564027430270176,,,,,,200.0,0.05,,,10.0,127.0,0.0,,,
lgbm,LightGBM,3.769368886947632,0.22850146989807593,0.02412576675415039,0.0057973795675217215,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 127, 'reg_alpha': 0.1}",0.5902859476558797,0.5876329636771579,0.563112411721935,0.5477853709258323,0.5762456298484291,0.5730124647658468,0.01585561648063108,175,1.0,1.0,1.0,1.0,0.9996089931424325,0.9999217986284865,0.0001564027430270176,,,,,,200.0,0.05,,,10.0,127.0,0.1,,,
lgbm,LightGBM,3.288682699203491,0.05313286778724174,0.016510534286499023,0.00021553194627794712,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 200, 'num_leaves': 127, 'reg_alpha': 1.0}",0.6087595874350709,0.5805254550160299,0.5711347064757809,0.5651796978241809,0.5723180738663896,0.5795835041234904,0.015386808657476747,59,0.9933267164287917,0.9917500063611651,0.990930786016487,0.9923304594206458,0.993117086939671,0.9922910110333522,0.0008831241584553416,,,,,,200.0,0.05,,,10.0,127.0,1.0,,,
lgbm,LightGBM,1.4217236518859864,0.07633718834127631,0.018989753723144532,0.004333426990113363,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 31, 'reg_alpha': 0.0}",0.583945756949071,0.59336610396393,0.5824748584997586,0.5695862297535437,0.5806471892168594,0.5820040276766325,0.007604360428785662,37,0.9726301402235906,0.972247488954015,0.9714521943514322,0.9736372069573389,0.9754475039160992,0.9730829068804951,0.001375551658492589,,,,,,300.0,0.05,,,10.0,31.0,0.0,,,
lgbm,LightGBM,1.4046315670013427,0.02394488750385709,0.015707921981811524,0.0002781592850129376,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 31, 'reg_alpha': 0.1}",0.5805254550160299,0.5822907349426057,0.5833289565662135,0.5639744059038188,0.5970337258663465,0.581430655659003,0.010519877625933663,41,0.9778179615035939,0.9708375605951263,0.9724226025657773,0.9738588261452531,0.9718599723762248,0.9733593846371951,0.0024336698120489613,,,,,,300.0,0.05,,,10.0,31.0,0.1,,,
lgbm,LightGBM,1.4623778343200684,0.019216618048117994,0.015846920013427735,0.00045568831192719235,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 31, 'reg_alpha': 1.0}",0.60649062841312,0.5778806783682705,0.5853606228843288,0.5529117884700885,0.5652608609893619,0.577580915825034,0.018202938098257616,87,0.9512874183213734,0.9482982466951209,0.9506718219450482,0.9473060019819889,0.9536893071498959,0.9502505592186855,0.002260949708759687,,,,,,300.0,0.05,,,10.0,31.0,1.0,,,
lgbm,LightGBM,2.632041835784912,0.0827492179980167,0.020936965942382812,0.004615478416861947,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 63, 'reg_alpha': 0.0}",0.5645523560708059,0.5763012769070582,0.5504565841012279,0.5620868133555046,0.5792101209820416,0.5665214302833277,0.010375650678745917,264,0.9992172210150718,0.9988256014738631,0.9992172210150718,0.9984350538141727,0.9980434338525241,0.9987477062341409,0.0004562251748022434,,,,,,300.0,0.05,,,10.0,63.0,0.0,,,
lgbm,LightGBM,2.7829452991485595,0.02379151293324406,0.018329429626464843,0.0005784783035831345,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 63, 'reg_alpha': 0.1}",0.5824354083518282,0.5743442552419339,0.5767396955911638,0.5578677745284527,0.5846234173401321,0.5752021102107021,0.009430386073963473,133,0.9992172210150718,0.9984338283262271,0.9988256014738631,0.9996089931424325,0.9984350538141727,0.9989041395543534,0.00045656125431383846,,,,,,300.0,0.05,,,10.0,63.0,0.1,,,
lgbm,LightGBM,2.945947456359863,0.029647992811768442,0.020837736129760743,0.0041380443045597876,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 63, 'reg_alpha': 1.0}",0.5893249711056094,0.5792045762737641,0.5568204554502674,0.5481063048776157,0.5502503444319857,0.5647413304278485,0.016510565586752728,278,0.9915377880862842,0.985193190356085,0.9917181765149924,0.9891776938365514,0.9915065313837101,0.9898266760355247,0.0024987180689731805,,,,,,300.0,0.05,,,10.0,63.0,1.0,,,
lgbm,LightGBM,5.210618352890014,0.0966035350177727,0.0313685417175293,0.006475593879528091,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 127, 'reg_alpha': 0.0}",0.5931724487209168,0.571751265677586,0.5444686202448884,0.537599220123297,0.5712483195220538,0.5636479748577485,0.02020647611339223,286,1.0,1.0,1.0,1.0,0.9996089931424325,0.9999217986284865,0.0001564027430270176,,,,,,300.0,0.05,,,10.0,127.0,0.0,,,
lgbm,LightGBM,5.532543611526489,0.14055422021216893,0.02409849166870117,0.004707150412625578,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 127, 'reg_alpha': 0.1}",0.5945009441111255,0.577297201468645,0.5611912880335064,0.5452251218711242,0.5686458079482899,0.5693720726865381,0.01639997424984411,228,1.0,1.0,1.0,1.0,0.9996089931424325,0.9999217986284865,0.0001564027430270176,,,,,,300.0,0.05,,,10.0,127.0,0.1,,,
lgbm,LightGBM,4.631446647644043,0.16371811347085682,0.01969308853149414,0.0013097579133856195,,,"{'learning_rate': 0.05, 'min_child_samples': 10, 'n_estimators': 300, 'num_leaves': 127, 'reg_alpha': 1.0}",0.6088602338088155,0.5645387888512595,0.5667729859891514,0.5735591554042786,0.5668412198981114,0.5761144767903233,0.01664973011877387,116,0.9976498204877545,0.9949009277435814,0.9964726521480022,0.9976516601636891,0.9972597325664928,0.996786958621904,0.0010364994541348818,,,,,,300.0,0.05,,,10.0,127.0,1.0,,,
lgbm,LightGBM,0.44756669998168946,0.057960065709470605,0.01299591064453125,0.00045096966944797623,,,"{'learning_rate': 0.05, 'min_child_samples': 20, 'n_estimators': 100, 'num_leaves': 31, 'reg_alpha': 0.0}",0.5895068976296555,0.5768990379607163,0.5685270787004664,0.5523306934188755,0.5537960941746365,0.56821196037687,0.014064642246836474,249,0.8466700280549648,0.8422778351984176,0.8576092621208271,0.8554523762145242,0.8480661905009718,0.8500151384179411,0.0056936507111997325,,,,,,100.0,0.05,,,20.0,31.0,0.0,,,
